"","X","Season","Round","Date","Local.start.time","Venue","Attendance","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","Home.score","Home.coach","Home.coach.DOB","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","Away.score","Away.coach","Away.coach.DOB","First.name","Surname","ID","DOB","Height","Weight","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground..","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","year","month","day","pavO","pavD","pavM"
"4287",600690,2016,"23","2016-08-27",1925,"Carrara",9213,"Gold Coast",1,4,2,7,7,10,9,12,66,"Rodney Eade","4/04/1958","Port Adelaide",2,3,6,4,10,7,13,11,89,"Ken Hinkley","30/09/1966","Alex","Sexton",12080,"3/12/1993",186,82,6,"Gold Coast",11,5,6,1,0,0,3,1,5,1,2,1,0,0,3,14,0,0,1,2,0,92,0,"Andrew Stephens","Sam Hay","Brent Wallace","",2016,8,27,72,39,105
"4288",600691,2016,"23","2016-08-27",1925,"Carrara",9213,"Gold Coast",1,4,2,7,7,10,9,12,66,"Rodney Eade","4/04/1958","Port Adelaide",2,3,6,4,10,7,13,11,89,"Ken Hinkley","30/09/1966","Matt","Shaw",11931,"5/02/1992",187,82,26,"Gold Coast",9,4,5,0,0,0,1,2,1,0,0,2,0,0,3,12,0,0,1,0,0,81,0,"Andrew Stephens","Sam Hay","Brent Wallace","",2016,8,27,69,60,20
"4289",600692,2016,"23","2016-08-27",1925,"Carrara",9213,"Gold Coast",1,4,2,7,7,10,9,12,66,"Rodney Eade","4/04/1958","Port Adelaide",2,3,6,4,10,7,13,11,89,"Ken Hinkley","30/09/1966","Rory","Thompson",11992,"12/03/1991",200,100,16,"Gold Coast",5,6,7,0,0,0,2,1,1,0,2,0,1,0,3,9,0,0,9,0,0,91,0,"Andrew Stephens","Sam Hay","Brent Wallace","",2016,8,27,66,132,20
"4290",600693,2016,"23","2016-08-27",1925,"Carrara",9213,"Gold Coast",1,4,2,7,7,10,9,12,66,"Rodney Eade","4/04/1958","Port Adelaide",2,3,6,4,10,7,13,11,89,"Ken Hinkley","30/09/1966","Peter","Wright",12366,"8/09/1996",203,100,30,"Gold Coast",2,1,4,0,0,0,1,0,2,0,1,0,0,0,4,3,0,0,5,0,0,89,0,"Andrew Stephens","Sam Hay","Brent Wallace","",2016,8,27,68,61,33
"4291",602718,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Matt","Buntine",12082,"19/10/1993",189,84,21,"Greater Western Sydney",8,1,4,0,0,0,1,3,1,1,0,1,0,0,4,7,0,0,4,0,0,85,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,91,111,39
"4292",602719,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Stephen","Coniglio",12028,"15/12/1993",181,84,3,"Greater Western Sydney",6,2,16,1,0,1,1,0,2,3,1,0,0,0,8,14,1,1,1,0,0,75,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,92.25,9.33333333333333,94.5
"4293",602720,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Aidan","Corr",12181,"17/05/1994",194,93,35,"Greater Western Sydney",6,3,6,0,0,0,5,3,0,1,2,2,1,0,7,5,0,0,4,1,0,92,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,90,113,36
"4294",602721,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Phil","Davis",11825,"30/08/1990",197,96,1,"Greater Western Sydney",10,3,4,0,0,0,0,3,1,0,2,0,0,0,9,6,0,0,4,0,0,96,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,90,111,15
"4295",602722,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Toby","Greene",12025,"25/09/1993",182,82,4,"Greater Western Sydney",16,4,18,0,1,0,4,2,8,7,3,0,0,0,14,19,0,0,1,1,2,74,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,103,56,272
"4296",602723,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Ryan","Griffen",4080,"27/07/1986",192,88,32,"Greater Western Sydney",12,2,20,2,0,1,4,3,5,5,2,2,1,3,15,16,0,1,2,4,0,77,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,96.25,83.3333333333333,189.5
"4297",602724,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Will","Hoskin-Elliott",12026,"2/09/1993",186,80,33,"Greater Western Sydney",11,5,1,1,0,0,2,0,4,0,2,0,0,0,4,8,1,1,1,0,0,87,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,94,13,66
"4298",602725,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Steve","Johnson",1140,"4/07/1983",189,95,17,"Greater Western Sydney",15,7,8,2,1,1,3,2,4,2,1,3,0,0,6,17,0,1,0,0,3,79,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,106.25,48.3333333333333,113.5
"4299",602726,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Josh","Kelly",12255,"12/02/1995",184,82,22,"Greater Western Sydney",11,5,12,0,0,0,5,3,3,4,1,2,0,0,7,16,0,0,1,0,1,81,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,97,81,142
"4300",602727,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Adam","Kennedy",12031,"12/07/1992",182,80,40,"Greater Western Sydney",5,5,8,0,0,0,1,1,1,0,1,0,0,0,3,10,1,0,1,1,0,86,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,90,37,18
"4301",602728,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Rory","Lobb",12282,"9/02/1993",207,104,37,"Greater Western Sydney",7,7,4,1,2,3,1,1,0,0,2,3,1,0,5,6,2,2,6,0,0,95,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,93.75,93,9.5
"4302",602729,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Caleb","Marchbank",12369,"7/12/1996",193,90,34,"Greater Western Sydney",4,1,2,0,0,0,1,0,1,0,0,0,0,0,2,4,1,0,2,0,0,35,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,90,25,18
"4303",602730,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Shane","Mumford",11656,"5/07/1986",197,105,41,"Greater Western Sydney",2,4,9,1,0,33,5,0,0,3,1,2,1,2,5,6,0,1,7,0,0,85,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,99.25,64,125.5
"4304",602731,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Rhys","Palmer",11641,"13/02/1989",181,83,7,"Greater Western Sydney",5,5,4,0,0,0,4,1,1,0,3,0,0,0,3,6,0,1,0,1,1,87,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,94,21,27
"4305",602732,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Jonathon","Patton",12096,"20/05/1993",198,101,12,"Greater Western Sydney",7,6,1,0,3,0,0,0,1,0,2,0,0,0,2,5,2,4,2,0,0,80,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,94,14,15
"4306",602733,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Tom","Scully",11802,"15/05/1991",181,79,9,"Greater Western Sydney",21,9,11,1,0,0,5,3,8,1,2,3,1,1,9,25,0,0,2,3,1,96,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,102,97,157
"4307",602734,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Heath","Shaw",4132,"27/11/1985",183,86,23,"Greater Western Sydney",13,5,2,0,0,0,3,2,1,0,2,0,1,0,5,9,0,0,5,1,0,94,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,89,103,23
"4308",602735,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Dylan","Shiel",12022,"9/03/1993",182,82,5,"Greater Western Sydney",14,4,13,1,0,0,2,3,1,6,3,0,1,0,11,18,0,0,1,1,0,71,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,89,74,140
"4309",602736,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Devon","Smith",12029,"20/05/1993",176,77,10,"Greater Western Sydney",11,1,5,2,0,0,3,0,3,3,1,2,1,0,9,7,0,1,0,5,0,78,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,94,-1,115
"4310",602737,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Callan","Ward",11677,"10/04/1990",187,84,8,"Greater Western Sydney",6,2,17,0,0,2,3,0,1,3,0,2,0,0,15,8,0,0,0,0,3,82,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,101.5,4.66666666666667,89
"4311",602738,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Lachie","Whitfield",12143,"18/07/1994",187,83,6,"Greater Western Sydney",11,8,10,0,0,0,3,2,3,0,2,0,1,0,3,17,0,0,0,0,1,88,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,94,46,53
"4312",602739,2016,"2","2016-04-03",1310,"Manuka Oval",13656,"Greater Western Sydney",2,1,8,4,12,8,13,11,89,"Leon Cameron","2/09/1972","Geelong",1,5,5,7,8,8,11,10,76,"Chris Scott","3/05/1976","Nathan","Wilson",12024,"7/01/1993",185,82,16,"Greater Western Sydney",10,3,7,1,0,0,1,2,7,0,2,1,1,0,2,14,0,0,6,0,0,76,0,"Matt Stevic","Craig Fleer","Andrew Mitchell","",2016,4,3,96,115,108
"4313",602762,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Matt","Buntine",12082,"19/10/1993",189,84,21,"Greater Western Sydney",6,5,1,0,0,0,0,2,0,0,2,0,1,0,4,5,2,0,3,0,0,79,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,150,79,-1
"4314",602763,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Stephen","Coniglio",12028,"15/12/1993",181,84,3,"Greater Western Sydney",13,3,21,1,2,0,3,1,2,8,1,3,0,3,12,18,0,0,2,0,0,87,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,156,53,202
"4315",602764,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Phil","Davis",11825,"30/08/1990",197,96,1,"Greater Western Sydney",6,6,4,0,0,0,0,1,1,0,1,2,0,0,6,7,1,0,5,0,1,94,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,157,90,17
"4316",602765,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Toby","Greene",12025,"25/09/1993",182,82,4,"Greater Western Sydney",15,6,12,1,3,0,6,0,9,2,2,0,1,0,8,19,1,1,0,0,2,81,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,166,0,192
"4317",602766,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Ryan","Griffen",4080,"27/07/1986",192,88,32,"Greater Western Sydney",9,0,7,2,0,3,5,0,6,6,0,0,0,0,8,7,0,0,1,0,1,73,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,160.75,10,229.5
"4318",602767,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Steve","Johnson",1140,"4/07/1983",189,95,17,"Greater Western Sydney",13,3,9,2,1,0,2,0,10,3,7,0,4,0,5,19,0,1,0,0,0,85,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,158,-9,212
"4319",602768,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Josh","Kelly",12255,"12/02/1995",184,82,22,"Greater Western Sydney",14,5,3,1,1,0,5,1,1,3,1,1,0,0,5,12,1,1,0,0,0,78,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,154,23,91
"4320",602769,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Adam","Kennedy",12031,"12/07/1992",182,80,40,"Greater Western Sydney",8,4,9,0,0,0,0,7,1,0,1,1,0,0,4,13,0,0,4,6,0,82,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,153,194,16
"4321",602770,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Rory","Lobb",12282,"9/02/1993",207,104,37,"Greater Western Sydney",7,4,3,4,1,6,4,0,2,1,1,2,0,0,9,2,3,3,2,0,0,81,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,159.5,16,73
"4322",602771,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Shane","Mumford",11656,"5/07/1986",197,105,41,"Greater Western Sydney",1,2,10,1,0,28,3,0,2,1,2,2,2,2,8,6,0,0,5,0,1,76,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,163,43.3333333333333,101
"4323",602772,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Rhys","Palmer",11641,"13/02/1989",181,83,7,"Greater Western Sydney",9,6,5,3,1,0,1,0,0,0,4,0,1,0,3,10,0,3,0,0,0,81,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,153,-8,2
"4324",602773,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Joel","Patfull",4179,"7/12/1984",190,90,24,"Greater Western Sydney",7,4,4,0,0,0,1,2,0,0,3,1,1,0,4,6,0,0,1,2,0,86,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,151,56,3
"4325",602774,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Jonathon","Patton",12096,"20/05/1993",198,101,12,"Greater Western Sydney",10,9,2,1,1,0,1,0,3,0,0,0,0,0,4,8,2,3,1,0,0,85,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,157,9,48
"4326",602775,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Tom","Scully",11802,"15/05/1991",181,79,9,"Greater Western Sydney",7,3,14,1,0,0,1,0,3,1,1,0,1,0,6,15,0,0,1,1,0,88,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,153,13,67
"4327",602776,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Heath","Shaw",4132,"27/11/1985",183,86,23,"Greater Western Sydney",16,10,2,0,0,0,3,6,1,0,5,0,3,0,4,14,1,0,4,3,0,88,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,149,172,21
"4328",602777,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Dylan","Shiel",12022,"9/03/1993",182,82,5,"Greater Western Sydney",19,2,12,1,2,0,3,0,8,9,4,4,1,0,13,17,0,0,0,3,0,79,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,162,8,312
"4329",602778,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Jack","Steele",12368,"13/12/1995",187,88,11,"Greater Western Sydney",10,5,7,1,1,0,5,2,2,3,0,1,0,0,4,12,0,0,0,0,2,74,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,160,47,106
"4330",602779,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Adam","Tomlinson",12027,"10/08/1993",194,97,20,"Greater Western Sydney",5,4,4,0,0,1,4,0,3,0,1,0,0,0,2,6,1,0,1,0,1,84,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,157.25,15.3333333333333,58.5
"4331",602780,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Callan","Ward",11677,"10/04/1990",187,84,8,"Greater Western Sydney",11,2,13,2,0,4,1,0,8,6,1,6,1,1,11,12,0,0,0,1,4,81,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,177,9.33333333333333,254
"4332",602781,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Lachie","Whitfield",12143,"18/07/1994",187,83,6,"Greater Western Sydney",11,9,12,0,2,0,3,0,6,1,2,0,1,0,6,17,1,2,2,1,3,78,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,167,23,118
"4333",602782,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Zac","Williams",12175,"20/09/1994",185,84,29,"Greater Western Sydney",13,4,3,0,0,0,2,2,3,1,2,1,0,0,4,12,0,0,2,3,0,81,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,155,70,72
"4334",602783,2016,"4","2016-04-17",1310,"Manuka Oval",10028,"Greater Western Sydney",6,6,14,10,16,18,22,19,151,"Leon Cameron","2/09/1972","Port Adelaide",3,1,5,3,7,6,9,11,65,"Ken Hinkley","30/09/1966","Nathan","Wilson",12024,"7/01/1993",185,82,16,"Greater Western Sydney",10,4,6,1,0,0,1,4,4,0,2,0,0,0,1,12,0,0,2,2,0,80,0,"Rob Findlay","Scott Jeffery","Jacob Mollison","",2016,4,17,155,108,63
"4335",602806,2016,"6","2016-04-30",1635,"Sydney Showground",13766,"Greater Western Sydney",7,3,13,6,19,10,24,14,158,"Leon Cameron","2/09/1972","Hawthorn",2,1,6,3,9,6,12,11,83,"Alastair Clarkson","27/04/1968","Matt","Buntine",12082,"19/10/1993",189,84,21,"Greater Western Sydney",5,3,2,0,0,0,1,1,1,0,2,0,1,0,3,5,0,0,5,0,0,82,0,"Nick Foot","Shaun Ryan","Shane McInerney","",2016,4,30,158,81,17
"4336",602807,2016,"6","2016-04-30",1635,"Sydney Showground",13766,"Greater Western Sydney",7,3,13,6,19,10,24,14,158,"Leon Cameron","2/09/1972","Hawthorn",2,1,6,3,9,6,12,11,83,"Alastair Clarkson","27/04/1968","Jeremy","Cameron",12017,"1/04/1993",196,94,18,"Greater Western Sydney",4,0,1,3,0,0,1,0,0,0,1,0,1,0,3,1,0,0,1,0,0,82,0,"Nick Foot","Shaun Ryan","Shane McInerney","",2016,4,30,157,10,2
"4337",602808,2016,"6","2016-04-30",1635,"Sydney Showground",13766,"Greater Western Sydney",7,3,13,6,19,10,24,14,158,"Leon Cameron","2/09/1972","Hawthorn",2,1,6,3,9,6,12,11,83,"Alastair Clarkson","27/04/1968","Stephen","Coniglio",12028,"15/12/1993",181,84,3,"Greater Western Sydney",12,3,18,0,1,0,9,2,3,5,3,1,0,0,11,19,0,0,0,0,2,80,0,"Nick Foot","Shaun Ryan","Shane McInerney","",2016,4,30,168,45,173
"4338",602809,2016,"6","2016-04-30",1635,"Sydney Showground",13766,"Greater Western Sydney",7,3,13,6,19,10,24,14,158,"Leon Cameron","2/09/1972","Hawthorn",2,1,6,3,9,6,12,11,83,"Alastair Clarkson","27/04/1968","Phil","Davis",11825,"30/08/1990",197,96,1,"Greater Western Sydney",3,3,2,0,0,0,0,0,0,0,2,0,1,0,0,5,0,0,5,0,0,79,0,"Nick Foot","Shaun Ryan","Shane McInerney","",2016,4,30,157,61,-1
"4339",602810,2016,"6","2016-04-30",1635,"Sydney Showground",13766,"Greater Western Sydney",7,3,13,6,19,10,24,14,158,"Leon Cameron","2/09/1972","Hawthorn",2,1,6,3,9,6,12,11,83,"Alastair Clarkson","27/04/1968","Toby","Greene",12025,"25/09/1993",182,82,4,"Greater Western Sydney",13,4,9,3,0,0,3,0,9,3,3,2,2,0,7,15,1,2,2,0,1,85,0,"Nick Foot","Shaun Ryan","Shane McInerney","",2016,4,30,172,20,204
"4340",602811,2016,"6","2016-04-30",1635,"Sydney Showground",13766,"Greater Western Sydney",7,3,13,6,19,10,24,14,158,"Leon Cameron","2/09/1972","Hawthorn",2,1,6,3,9,6,12,11,83,"Alastair Clarkson","27/04/1968","Nick","Haynes",12091,"18/05/1992",193,89,19,"Greater Western Sydney",9,5,6,0,0,0,1,1,2,2,2,0,1,0,9,6,1,0,3,0,0,70,0,"Nick Foot","Shaun Ryan","Shane McInerney","",2016,4,30,159,59,72
"4341",602812,2016,"6","2016-04-30",1635,"Sydney Showground",13766,"Greater Western Sydney",7,3,13,6,19,10,24,14,158,"Leon Cameron","2/09/1972","Hawthorn",2,1,6,3,9,6,12,11,83,"Alastair Clarkson","27/04/1968","Steve","Johnson",1140,"4/07/1983",189,95,17,"Greater Western Sydney",16,4,9,5,0,0,4,1,6,4,5,3,1,1,10,11,0,2,0,0,1,88,0,"Nick Foot","Shaun Ryan","Shane McInerney","",2016,4,30,171,20,184
